block_id,txin_id,out_block_id
40933,46286,37719
38302,41795,37720
39438,44041,37729
38302,41796,37730
38541,42314,37733
38302,41797,37738
39438,43910,37744
38302,41791,37751
39438,44321,37754
39438,44375,37755
39418,43698,37759
39438,44311,37761
39418,43606,37762
38302,41813,37769
39438,43989,37770
39418,43545,37772
38302,41815,37779
39438,44363,37784
38541,42312,37789
38302,41816,37800
38541,42307,37802
38376,42036,37805
39438,44120,37807
38302,41817,37811
39418,43570,37812
38376,42104,37824
39418,43610,37825
40933,46287,37826
39418,43709,37835
38376,41952,37840
39438,44121,37842
38302,41814,37845
39418,43507,37859
39438,43841,37870
39418,43544,37874
39438,43842,37876
38302,41818,37877
39438,44285,37883
39438,43909,37889
38302,41820,37899
39418,43387,37905
39438,44256,37907
38302,41821,37910
39438,44232,37912
39438,43869,37917
39418,43499,37921
39438,44253,37922
38302,41798,37925
39438,44291,37928
38302,41799,37929
38302,41819,37939
39438,44007,37963
39438,44123,37973
38302,41801,37980
38376,41934,37983
39418,43581,37988
39438,44112,37995
38376,42102,38001
39438,43811,38002
38180,41657,38008
38376,42123,38017
39418,43520,38019
38376,42024,38022
38302,41802,38023
38302,41803,38025
39438,43889,38027
39438,43820,38030
39418,43380,38043
38302,41800,38046
38376,41987,38048
39438,43926,38052
38180,41659,38057
38200,41685,38061
38200,41684,38063
38302,41804,38065
38302,41805,38066
39438,43938,38068
39438,43942,38071
39418,43437,38075
39438,44036,38076
38302,41809,38079
38353,41876,38095
38180,41660,38096
38302,41806,38105
38302,41810,38112
39438,43893,38114
38353,41874,38115
38302,41807,38121
38302,41808,38128
40564,45825,38132
38353,41873,38134
38302,41812,38143
39418,43367,38152
39072,42952,38153
38469,42231,38164
39765,44742,38168
38376,42137,38171
40933,46292,38173
39438,44367,38174
39418,43678,38176
39438,44295,38178
39438,43840,38181
38868,42663,38204
38215,41702,38206
39765,44741,38214
40591,45903,38215
38469,42233,38225
40933,46290,38227
39765,44745,38238
39438,44229,38240
38376,42136,38249
40129,45275,38255
39765,44743,38263
39438,43973,38264
38469,42232,38268
40129,45231,38275
38790,42577,38278
40933,46291,38282
40129,45241,38284
39418,43564,38293
39765,44744,38299
39418,43392,38301
38302,41811,38303
40933,46288,38310
39418,43414,38323
39438,44103,38328
39438,44334,38331
39765,44747,38332
38790,42575,38339
39438,44083,38341
38790,42578,38347
38353,41875,38353
39438,44378,38353
39438,44015,38356
39765,44748,38358
38790,42569,38359
39765,44746,38367
39438,44122,38371
39438,44030,38374
38790,42579,38382
38790,42574,38383
39765,44749,38386
38790,42583,38387
39438,44035,38388
39418,43389,38390
39438,44011,38394
40933,46289,38397
38790,42573,38404
39438,44104,38406
38790,42570,38408
38790,42582,38413
39418,43542,38415
39418,43472,38416
38790,42572,38420
40129,45264,38421
38790,42576,38423
39438,43906,38440
39134,43053,38441
39438,44286,38449
39134,43050,38450
38718,42495,38452
39438,43903,38453
40129,45265,38459
40129,45276,38464
40129,45252,38466
39418,43590,38471
38790,42580,38473
38790,42571,38474
39765,44752,38477
40129,45262,38481
39438,43807,38485
38790,42581,38490
39438,44233,38493
39438,44326,38497
39765,44750,38503
39134,43048,38504
40129,45246,38508
38790,42584,38516
39438,44166,38518
40129,45274,38520
40129,45251,38526
39438,44110,38529
39765,44753,38535
39438,43837,38537
38718,42496,38540
39438,44128,38541
39807,44841,38541
39807,44842,38541
39807,44843,38541
39807,44844,38541
39807,44845,38541
39807,44846,38541
39807,44847,38541
39807,44849,38541
39807,44851,38541
39807,44852,38541
39807,44853,38541
39807,44854,38541
40933,46294,38543
39765,44751,38546
39438,43835,38551
40129,45255,38552
39765,44754,38561
39438,43891,38562
39134,43052,38572
39765,44755,38573
39002,42804,38575
39002,42803,38576
40129,45268,38588
40933,46284,38590
39418,43521,38592
39418,43408,38593
39765,44756,38605
39438,43806,38606
40129,45259,38616
40129,45242,38619
40129,45266,38621
39039,42847,38631
39438,43894,38633
39438,44146,38638
39418,43615,38653
39438,44176,38655
39438,44300,38656
39765,44759,38668
39765,44757,38671
39765,44760,38672
39654,44611,38674
39765,44761,38687
39081,42977,38691
39081,42968,38692
39081,42993,38693
39654,44619,38694
39081,42990,38705
38982,42780,38706
40129,45273,38707
39765,44762,38708
39134,43049,38709
39418,43720,38710
39002,42805,38713
39654,44622,38714
39418,43721,38720
39765,44758,38722
39423,43743,38723
39134,43051,38724
39438,44361,38730
39423,43739,38732
39765,44764,38736
39002,42806,38738
39081,42966,38740
39134,43054,38743
39081,42982,38750
39438,43937,38753
39765,44765,38758
39423,43770,38760
39438,43790,38762
39423,43758,38764
39423,43742,38765
39438,44358,38767
39081,42980,38768
39765,44766,38769
39438,43816,38771
39081,42986,38776
40129,45263,38780
39418,43723,38782
39423,43765,38785
39765,44763,38786
39423,43769,38792
39418,43719,38793
39081,42985,38794
39765,44767,38797
39423,43749,38801
39653,44608,38803
39081,42973,38804
39081,42983,38806
39081,42976,38808
39134,43047,38814
38982,42781,38815
39002,42807,38817
39081,42978,38823
39081,42992,38829
39134,43057,38833
40129,45267,38834
39081,42974,38837
39081,42969,38839
39081,42981,38841
40129,45258,38843
39654,44610,38846
39418,43722,38847
39423,43772,38849
39081,42972,38851
39072,42955,38854
39081,42989,38856
39765,44768,38858
40129,45236,38859
39423,43755,38861
39765,44771,38864
39438,44144,38865
39081,42971,38867
38873,42669,38868
39027,42833,38868
39027,42834,38873
39134,43059,38873
39081,42987,38875
39438,44323,38877
40129,45249,38880
39438,44374,38884
39134,43055,38885
39765,44769,38886
39081,42988,38887
39072,42954,38888
39438,44198,38890
40129,45240,38894
39081,42991,38897
39654,44621,38898
39134,43056,38899
39654,44615,38904
39423,43762,38906
39654,44614,38908
39765,44772,38909
39423,43768,38910
39765,44773,38912
39423,43751,38913
39765,44774,38916
39765,44770,38918
39072,42956,38922
39438,43897,38924
39081,42970,38926
39765,44775,38933
39409,43343,38934
39438,44168,38935
39081,42967,38936
39134,43058,38943
39418,43724,38955
39418,43725,38956
39423,43741,38964
39418,43726,38967
39081,42975,38968
39423,43744,38969
40129,45269,38972
39423,43750,38973
39654,44620,38974
39438,44191,38975
39907,44961,38979
39423,43754,38980
39765,44776,38981
40129,45254,38982
39423,43740,38984
39438,44118,38985
40129,45247,39000
39134,43060,39007
39423,43752,39008
39081,42984,39009
39423,43764,39011
39441,44393,39012
39164,43093,39013
39438,44109,39014
39081,42979,39015
39423,43757,39022
41674,47153,39026
39134,43061,39027
40129,45230,39032
39765,44777,39034
40129,45243,39037
38966,42763,39039
39423,43760,39039
39423,43761,39044
39438,44255,39045
39765,44778,39066
39423,43756,39073
39423,43753,39075
39423,43745,39079
39765,44780,39085
39438,43941,39089
40129,45250,39090
39441,44391,39096
40129,45257,39101
40129,45256,39103
39423,43767,39110
39765,44779,39114
39438,44239,39116
39765,44782,39117
39765,44783,39125
39134,43062,39134
40129,45245,39137
39423,43759,39139
39907,44962,39140
39423,43747,39143
39441,44392,39144
41674,47151,39156
39418,43727,39157
39907,44957,39163
39438,43812,39164
39438,44206,39166
39423,43766,39170
39765,44781,39192
39438,44102,39196
39423,43748,39202
39907,44976,39218
39907,44965,39219
39438,44204,39224
41674,47152,39225
40233,45407,39231
39423,43763,39234
39438,44344,39236
39423,43771,39237
39423,43746,39245
39765,44785,39246
39765,44786,39248
40129,45270,39251
39438,43901,39253
40233,45406,39254
39441,44395,39256
39765,44787,39260
39765,44788,39262
39438,44186,39265
39787,44819,39267
39765,44784,39269
39441,44394,39289
39907,44969,39291
40129,45272,39295
40564,45858,39298
40129,45271,39302
39907,44978,39308
39765,44789,39315
40564,45862,39319
39765,44790,39324
39654,44613,39325
40129,45261,39327
40233,45405,39328
39907,44968,39333
40564,45837,39339
40129,45260,39376
39907,44955,39381
39658,44627,39383
39654,44617,39387
39438,44187,39392
40564,45840,39397
39765,44791,39401
39907,44982,39404
39907,44956,39416
40919,46265,39418
39907,44973,39422
40233,45410,39436
39765,44792,39441
40233,45411,39442
39654,44618,39443
40564,45835,39445
39907,44970,39448
40129,45248,39462
40129,45239,39467
40129,45253,39470
40564,45839,39473
40129,45277,39474
39907,44986,39475
40564,45855,39481
39907,44963,39487
40564,45857,39489
39907,44972,39497
39907,44980,39499
39907,44958,39502
40564,45869,39503
39907,44974,39507
40564,45867,39510
40129,45293,39511
40129,45233,39515
39654,44612,39519
39658,44628,39520
40233,45408,39521
39765,44793,39525
39765,44794,39534
39907,44959,39537
39765,44795,39538
39765,44796,39542
40129,45286,39546
40129,45244,39552
40129,45289,39563
39907,44977,39573
39654,44616,39574
40105,45192,39577
40129,45288,39580
39752,44723,39584
40564,45866,39590
39787,44820,39593
39907,44987,39596
39907,44981,39602
40129,45280,39604
40129,45284,39610
39907,44983,39611
40564,45854,39613
40105,45193,39621
40564,45871,39628
40129,45285,39631
39907,44964,39637
39907,44984,39641
39907,44966,39642
40105,45194,39645
39907,44971,39646
41575,47035,39649
39807,44850,39653
39807,44848,39654
40105,45196,39654
40369,45590,39658
41575,47031,39661
40105,45188,39668
39907,44985,39670
39907,44979,39671
39907,44960,39676
39752,44724,39680
40129,45281,39687
40129,45290,39699
39907,44967,39702
40105,45195,39709
40564,45849,39714
40322,45540,39716
40233,45404,39723
41674,47155,39724
40129,45292,39728
41575,47022,39733
41077,46448,39736
40564,45851,39741
39752,44726,39752
40129,45291,39752
40564,45863,39754
40564,45836,39761
40564,45841,39767
40129,45282,39768
40564,45874,39769
40129,45278,39773
40233,45409,39795
39907,44988,39796
39907,44975,39803
39752,44725,39807
40564,45856,39808
40129,45283,39811
40288,45505,39812
40105,45190,39814
40369,45592,39833
40105,45189,39842
40233,45431,39850
40233,45430,39851
40129,45279,39852
40233,45422,39859
40233,45433,39860
40233,45429,39874
40129,45287,39877
40233,45420,39879
40233,45413,39885
40233,45423,39886
40233,45412,39887
40233,45432,39892
40564,45859,39908
41674,47154,39910
41575,47016,39911
40416,45643,39915
40233,45437,39917
40564,45844,39921
40564,45838,39922
40129,45295,39937
40105,45191,39938
40233,45435,39947
40369,45591,39950
40564,45864,39952
40699,46028,39956
40233,45414,39960
41575,47019,39963
40564,45861,39967
41575,47018,39972
40233,45424,39973
40233,45438,39975
40233,45426,39977
40233,45439,39979
40699,46029,39988
40564,45852,39989
41674,47157,39996
41674,47159,39998
40416,45644,40002
40233,45425,40007
40233,45440,40008
40699,46030,40009
40233,45418,40013
40233,45442,40014
40233,45441,40015
41575,47032,40023
40233,45419,40030
40129,45294,40033
40233,45416,40034
40233,45443,40035
40233,45434,40038
40564,45850,40042
40233,45415,40044
40564,45848,40049
40699,46032,40052
40564,45842,40053
40233,45428,40057
40233,45417,40068
40233,45421,40071
40233,45436,40076
40233,45445,40080
41696,47183,40083
41696,47184,40084
40699,46031,40094
40564,45847,40097
40233,45444,40100
40233,45427,40106
40416,45645,40107
40564,45831,40113
40564,45843,40119
40227,45396,40120
40212,45379,40129
40552,45790,40130
41575,47033,40132
40552,45799,40134
40699,46033,40140
40552,45800,40141
40699,46034,40145
40564,45870,40175
40564,45846,40189
40564,45834,40196
40483,45716,40199
40564,45832,40205
41575,47025,40206
40552,45788,40210
40213,45381,40212
40238,45453,40212
40238,45451,40213
40564,45872,40214
40564,45865,40217
40416,45646,40219
40552,45804,40221
40228,45398,40227
40238,45454,40227
40552,45798,40227
40238,45452,40228
40564,45873,40230
40385,45611,40231
41696,47185,40234
40879,46222,40238
40552,45801,40242
40564,45860,40244
40385,45610,40249
40564,45875,40251
40552,45796,40252
40322,45541,40259
40552,45791,40266
40564,45833,40270
41575,47015,40275
40564,45853,40285
40369,45593,40288
40552,45794,40289
40552,45793,40290
40552,45787,40292
40552,45808,40299
40552,45792,40310
40552,45797,40319
40322,45542,40322
40552,45795,40324
40552,45806,40330
40591,45905,40336
40552,45789,40341
40564,45845,40343
40564,45830,40349
40552,45809,40353
40552,45810,40354
40552,45786,40360
40933,46298,40363
40591,45904,40364
40564,45868,40369
40552,45805,40372
41575,47029,40375
40552,45811,40379
40552,45803,40383
41674,47156,40385
40591,45906,40391
40699,46035,40401
40552,45807,40410
41575,47020,40416
41583,47059,40439
40552,45802,40441
41575,47021,40450
41583,47052,40457
40746,46085,40459
41696,47182,40480
40720,46058,40483
40746,46086,40489
41583,47058,40496
41575,47034,40523
40932,46280,40534
40772,46113,40535
41575,47028,40543
41556,46995,40544
40932,46282,40546
41696,47186,40552
40772,46114,40561
40699,46036,40571
41556,46994,40586
40688,46016,40591
41674,47158,40608
41583,47055,40619
40933,46296,40623
40893,46237,40630
41583,47045,40632
40932,46281,40692
41575,47017,40723
41575,47030,40730
40932,46279,40737
41032,46401,40751
41583,47051,40762
41575,47023,40775
41583,47054,40778
41583,47057,40790
41583,47048,40791
40933,46297,40792
41553,46987,40820
41583,47047,40840
41553,46988,40847
41032,46400,40858
40893,46238,40893
40982,46349,40893
41575,47027,40901
41556,46993,40916
40933,46295,40919
41032,46402,40919
41583,47053,40923
40933,46299,40933
41575,47024,40948
41575,47026,40975
41583,47046,41006
41583,47049,41022
41583,47056,41029
41553,46989,41045
41575,47036,41077
41583,47050,41083
